groupement_siren,adhesion_siren
200069060,200088375
200069060,200103356
200069060,256802752
200069060,257103218
200069060,259000016
200069060,259000032
200069060,259000727
200069060,259000784
200069060,259001055
200069086,200017382
200069086,200043677
200069086,200044774
200069086,200046175
200069086,200048981
200069086,200097095
200069086,252201553
200069086,252201900
200069086,252202189
200069086,253514491
200069094,200043362
200069094,200045771
200069094,200060697
200069094,200082048
200069094,200089654
200069094,252405329
200069102,200007771
200069102,254300718
200069102,254800022
200069102,254800550
200069102,254800584
200069102,254800592
200069102,254800709
200069102,254800766
200069110,200008423
200069110,200021384
200069110,200023364
200069110,200075422
200069110,200075810
200069110,200083756
200069110,253804363
200069110,257301721
200069110,257302141
200069110,257302208
200069110,257302216
200069110,929638906
200069128,200078806
200069128,253002349
200069128,253003065
200069128,254300718
200069128,254800014
200069128,254800022
200069128,254800550
200069128,254800584
200069128,254800592
200069128,254800709
200069128,254800766
200069136,200077758
200069136,200080547
200069136,253002349
200069136,253002406
200069136,253002711
200069136,254800014
200069136,254800022
200069136,254800345
200069136,254800584
200069144,200048692
200069144,200078343
200069144,244800256
200069144,254800022
200069144,254800550
200069144,254800592
200069144,254800683
200069151,200077758
200069151,200080547
200069151,200093797
200069151,254800022
200069151,254800188
200069151,254800220
200069151,254800337
200069151,254800345
200069151,254800584
200069151,254800592
200069169,256300146
200069169,256300237
200069169,256301052
200069169,256301086
200069169,256301185
200069177,200041036
200069177,200048171
200069177,200074029
200069177,200079507
200069177,254300049
200069177,256300146
200069177,256300161
200069177,256300237
200069177,256300336
200069177,256300534
200069177,256301052
200069177,256301243
200069177,256303520
200069185,200048692
200069185,200078343
200069185,244800256
200069185,254800022
200069185,254800550
200069185,254800683
200069193,200013290
200069193,200078004
200069193,200089803
200069193,250102217
200069193,250102365
200069193,250102431
200069227,200033140
200069227,200041481
200069227,200078459
200069227,200079036
200069227,200091247
200069227,241800549
200069227,251803045
200069235,200023505
200069235,200048221
200069235,256203886
200069235,256203951
200069235,256204199
200069235,256204256
200069250,200004133
200069250,200060861
200069250,200062107
200069250,200071421
200069250,200071793
200069250,200075224
200069250,200080893
200069250,200093391
200069250,200094357
200069250,251001574
200069250,251002085
200069250,251002515
200069250,251002531
200069268,200048692
200069268,200068526
200069268,200078343
200069268,200080547
200069268,254800022
200069268,254800584
200069268,254800592
200069268,254800683
200069268,254800691
200069300,200014462
200069300,200023950
200069300,200030641
200069300,200042851
200069300,200045201
200069300,200050243
200069300,200052249
200069300,200081396
200069300,200087328
200069300,200092518
200069300,200092559
200069300,200092567
200069300,200092575
200069300,200092583
200069300,200092591
200069300,200099422
200069300,200099778
200069300,256400417
200069300,256500869
200069300,256501842
200069300,256502428
200069383,200050565
200069383,200052090
200069383,200058022
200069383,200062263
200069383,200068526
200069383,200091627
200069383,251200861
200069383,251201430
200069383,251201448
200069383,251201588
200069391,200003309
200069391,200003887
200069391,200006021
200069391,200016103
200069391,200020436
200069391,200043677
200069391,200046175
200069391,200048965
200069391,200076768
200069391,200097087
200069391,252202122
200069391,252202189
200069391,252203146
200069391,252203492
200069391,253514491
200069391,990147522
200069409,200003309
200069409,200006021
200069409,200017382
200069409,200041648
200069409,200043677
200069409,200046175
200069409,200048965
200069409,200095446
200069409,200097087
200069409,252201553
200069409,252202189
200069409,252202205
200069409,252202650
200069409,252202957
200069409,253514491
200069409,990147522
200069417,200030641
200069417,200032886
200069417,200045391
200069417,200083996
200069417,200086056
200069417,200088722
200069417,254000490
200069417,254000813
200069417,254000839
200069417,254001399
200069417,254001977
200069417,254002264
200069417,254003304
200069425,200033462
200069425,200037323
200069425,200077634
200069425,200078871
200069425,200087500
200069425,200091833
200069425,255000176
200069425,255001737
200069425,255001745
200069425,255002826
200069425,255003568
200069425,255003592
200069425,256102229
200069425,430671711
200069433,200009637
200069433,200051134
200069433,255401465
200069433,255403495
200069441,200013175
200069441,200044626
200069441,255704900
200069441,256701152
200069458,200013266
200069458,200036127
200069458,200048643
200069458,200099760
200069458,251402798
200069458,256102096
200069458,256102195
200069482,200017598
200069482,200023505
200069482,200044378
200069482,200046191
200069482,200077709
200069482,256203100
200069482,256203886
200069482,256203951
200069482,256204074
200069516,200099760
200069516,251402673
200069516,251402723
200069516,251403135
200069516,251404232
200069516,251405015
200069516,251405031
200069516,251405304
200069524,200045938
200069524,200095081
200069524,200099760
200069524,251403135
200069524,251405031
200069524,251405239
200069524,991790536
200069532,200013266
200069532,200036127
200069532,200042455
200069532,200052488
200069532,200072866
200069532,200095115
200069532,200097889
200069532,200097970
200069532,200099760
200069532,251402665
200069532,251402681
200069532,251402715
200069532,251402798
200069532,251403762
200069532,939067617
200069532,943911446
200069540,200043867
200069540,200049922
200069540,200080448
200069540,200094951
200069540,252109368
200069540,252109434
200069565,200033066
200069565,200037729
200069565,200051886
200069565,200061836
200069565,200087591
200069565,252500533
200069565,252506472
200069565,252507108
200069565,252508288
200069565,253901664
200069581,200000370
200069581,200010049
200069581,200027480
200069581,200070886
200069581,200073625
200069581,200078335
200069581,200078848
200069581,200079820
200069581,200079838
200069581,200079929
200069581,200080687
200069581,200100998
200069581,253300545
200069581,253300578
200069581,253303473
200069581,253303911
200069581,253306468
200069599,200010049
200069599,200027480
200069599,200049682
200069599,200073328
200069599,200073625
200069599,200078335
200069599,200078848
200069599,200087989
200069599,243300696
200069599,253300545
200069599,253300578
200069599,253303499
200069599,253306625
200069615,200016533
200069615,200051225
200069615,200090728
200069615,200098333
200069615,253900641
200069615,253901094
200069615,253901417
200069615,253902209
200069623,200038214
200069623,200038222
200069623,200038230
200069623,200078277
200069623,200089498
200069623,253900625
200069623,253900641
200069623,253901094
200069623,253901664
200069631,200040020
200069631,200045201
200069631,200045631
200069631,200075117
200069631,200088722
200069631,200096725
200069631,254000839
200069631,254001399
200069631,254002264
200069631,254003304
200069649,200020295
200069649,200040020
200069649,200045201
200069649,200045631
200069649,200046241
200069649,200075117
200069649,200088722
200069649,200096725
200069649,254000839
200069649,254000847
200069649,254001399
200069649,254001993
200069649,254002264
200069649,254003304
200069656,200043511
200069656,200045193
200069656,200046894
200069656,200061133
200069656,200096725
200069656,253301402
200069656,254000847
200069656,254001399
200069656,254002199
200069656,254002264
200069656,254003171
200069656,254003239
200069656,254003304
200069664,200047066
200069664,200055614
200069664,200059491
200069664,200061323
200069664,200073005
200069664,200093813
200069664,255200081
200069664,255201469
200069664,255201477
200069672,200017598
200069672,200023505
200069672,200029429
200069672,200075679
200069672,256203886
200069672,256203951
200069680,200093433
200069698,200053072
200069698,200076214
200069698,200079325
200069698,200079374
200069698,200079424
200069698,200098333
200069698,257103218
200069698,257103341
200069722,200045060
200069722,200049427
200069722,200075034
200069722,200080620
200069722,200094696
200069722,257603795
200069722,257604165
200069722,257604603
200069730,200045060
200069730,200049591
200069730,200075034
200069730,200075398
200069730,200080836
200069730,200095206
200069730,200097525
200069730,252701990
200069730,257604165
200069748,200034080
200069748,200072189
200069748,200072197
200069748,200091031
200069748,200091049
200069748,247900640
200069748,257901124
200069748,257901850
200069748,257902130
200069748,257902296
200069748,257902353
200069755,200023117
200069755,200051316
200069755,200058832
200069755,200062453
200069755,200072197
200069755,200079093
200069755,200087575
200069755,200091031
200069755,200091049
200069755,251600896
200069755,251601787
200069755,251702320
200069755,251704839
200069755,257902270
200069755,257902296
200069755,257902353
200069763,200049104
200069763,200081412
200069763,200081735
200069763,258600568
200069763,258601145
200069763,258601731
200069821,200004000
200069821,200045060
200069821,200049997
200069821,200052488
200069821,200052967
200069821,200072866
200069821,200090983
200069821,200099539
200069821,200102416
200069821,257600528
200069821,257601575
200069821,257602441
200069821,257603894
200069821,257604405
200069821,257604538
200069821,257604561
200069839,200045060
200069839,200049609
200069839,200049997
200069839,200078376
200069839,200078418
200069839,200090983
200069839,200102416
200069839,257600445
200069839,257600528
200069839,257602789
200069839,257603894
200069839,257604512
200069839,257604538
200069839,257604561
200069839,257604710
200069847,200045060
200069847,200049609
200069847,200075018
200069847,200085389
200069847,200096519
